lb,ub,Qsg,Tout,Tair_true,u_true
22.0,24.0,638.9799148,29.700000000000003,23.02664934429651,-511.83243
22.0,24.0,611.4563866000001,29.599999999999994,23.13587179921007,-529.27313
22.0,24.0,514.0999059999999,29.400000000000006,23.211383039293658,-580.333
22.0,24.0,362.4396224,29.200000000000003,23.19724119212811,-579.67633
22.0,24.0,282.3999331,28.900000000000006,23.204089944354692,-589.2395
22.0,24.0,313.6578716,28.599999999999994,23.182706645170995,-586.3929
22.0,24.0,137.38338530000001,28.299999999999997,23.187663761862062,-591.12335
22.0,24.0,155.09136130000002,27.799999999999997,23.131276620516694,-578.5135
22.0,24.0,41.60496572,27.299999999999997,23.109893348984286,-480.47742
22.0,24.0,54.25498737,27.299999999999997,22.992294818796005,-453.90323
22.0,24.0,11.88,25.5,22.96275381905842,-389.27155
22.0,24.0,2.64,25.0,22.986260703725186,-351.2043
22.0,24.0,0.0,24.599999999999994,22.981754970113442,-341.81952
15.0,28.0,0.0,24.299999999999997,22.93661946259592,-311.0219
15.0,28.0,0.0,24.099999999999994,22.92244879329485,-697.58203
15.0,28.0,0.0,23.9,22.283024521231454,-1045.4578
15.0,28.0,0.0,23.799999999999997,21.58339101144179,-609.1902
15.0,28.0,0.0,23.700000000000003,22.0283005712985,-871.1027
15.0,28.0,0.0,23.6,21.60441576490258,-527.9885
15.0,28.0,0.0,23.5,21.97448253275407,-624.37537
15.0,28.0,0.0,23.5,21.815773374693013,-409.67175
15.0,28.0,0.0,23.4,22.062657699292387,-446.73886
15.0,28.0,0.0,23.299999999999997,22.00376942364423,-424.77145
15.0,28.0,0.0,23.10000000000001,21.99744563544901,-420.74326
15.0,28.0,0.0,23.0,21.973507666270272,-407.52997
15.0,28.0,0.0,22.9,21.963115992965587,-403.35336
15.0,28.0,0.0,22.700000000000003,21.94335759152735,-381.3367
15.0,28.0,0.0,22.700000000000003,21.950661058888635,-380.60287
15.0,28.0,0.0,22.599999999999994,21.932659124030515,-365.37827
15.0,28.0,0.0,22.700000000000003,21.934850232473032,-365.65485
15.0,28.0,0.0,22.700000000000003,21.919292526276084,-368.88333
15.0,28.0,0.0,22.700000000000003,21.89855492438298,-362.67633
15.0,28.0,1.9731386130000002,22.700000000000003,21.892114977146505,182.32306
22.0,24.0,20.52500824,22.9,22.7090413851568,240.62692
22.0,24.0,54.39273866,23.10000000000001,22.956548884895916,190.383
22.0,24.0,93.43566721,23.4,22.989725639840245,140.496
22.0,24.0,189.67773069999998,23.6,22.99834568144282,-10.053589
22.0,24.0,209.06511899999998,24.0,23.06254294263194,-73.081116
22.0,24.0,297.250604,24.400000000000006,23.060916717394797,-153.93497
22.0,24.0,305.4764845,25.0,23.036728382653642,-205.6885
22.0,24.0,445.0179381,25.5,23.037533004750784,-294.52637
22.0,24.0,535.5515911,26.200000000000003,23.014162115932457,-368.16544
22.0,24.0,610.204347,26.900000000000006,23.012746601795236,-445.33237
22.0,24.0,363.6337937,27.400000000000006,23.011023896518683,-447.1688
22.0,24.0,195.0332785,27.900000000000006,23.037259121236453,-444.07993
22.0,24.0,90.09032075,28.299999999999997,23.044775011643498,-407.09723
22.0,24.0,98.00650267,28.599999999999994,23.087279644106957,-435.6299
22.0,24.0,244.48550319999995,28.799999999999997,23.05134337833158,-486.91327
22.0,24.0,568.9032472,29.0,23.009842878879212,-506.57614
22.0,24.0,731.7921642000001,29.0,23.0878668395726,-519.3286
22.0,24.0,639.3491745,29.0,23.20415018264586,-558.2903
22.0,24.0,426.2641341,28.799999999999997,23.238699845813265,-588.54974
22.0,24.0,310.63807280000003,28.5,23.212847226283948,-592.1931
22.0,24.0,208.8531496,28.200000000000003,23.195154625073272,-586.7906
22.0,24.0,158.2737015,27.900000000000006,23.169155674533844,-587.0571
22.0,24.0,164.8461836,27.299999999999997,23.12668754233775,-576.246
22.0,24.0,41.39455855,26.799999999999997,23.102977876418954,-472.73788
22.0,24.0,60.87397116,26.799999999999997,22.989872278258144,-447.19946
22.0,24.0,10.395,24.799999999999997,22.9591664912434,-375.1245
22.0,24.0,7.615575006,24.200000000000003,22.98993889308694,-340.1975
22.0,24.0,0.0,23.6,22.98006472278747,-326.7813
15.0,28.0,0.0,23.200000000000003,22.935677073310032,-293.5687
15.0,28.0,0.0,22.799999999999997,22.92062293450364,-1083.5762
15.0,28.0,0.0,22.5,21.66216413214623,-745.4816
15.0,28.0,0.0,22.1,21.877445245188536,-795.4678
15.0,28.0,0.0,21.799999999999997,21.71741633777868,-610.9041
15.0,28.0,0.0,21.5,21.871011152968993,-577.8342
15.0,28.0,0.0,21.200000000000003,21.85859427805496,-543.1456
15.0,28.0,0.0,20.9,21.838032559398243,-406.01077
15.0,28.0,0.0,20.700000000000003,21.979639033172038,-424.17154
15.0,28.0,0.0,20.5,21.92396000926722,-402.85483
15.0,28.0,0.0,20.4,21.905689729770213,-395.86453
15.0,28.0,0.0,20.299999999999997,21.87459123789751,-381.40906
15.0,28.0,0.0,20.299999999999997,21.85629694623407,-375.2286
15.0,28.0,0.0,20.200000000000003,21.831013081903446,-357.23276
15.0,28.0,0.0,20.200000000000003,21.825453847849236,-353.84146
15.0,28.0,0.0,20.200000000000003,21.80406308636111,-349.14365
15.0,28.0,0.0,20.099999999999994,21.785138177373785,-346.75446
15.0,28.0,0.0,20.0,21.76468368413993,-344.17218
15.0,28.0,0.0,20.299999999999997,21.74538826788409,-341.73624
15.0,28.0,2.9632717989999997,20.5,21.729082946305663,403.66373
22.0,24.0,11.91446608,21.200000000000003,22.847302447187268,349.3545
22.0,24.0,91.27664064,22.0,22.98182646672403,270.77347
22.0,24.0,73.53500146,22.9,22.985477886156247,211.57248
22.0,24.0,210.12007090000003,23.9,22.98315210845825,51.370697
22.0,24.0,220.4683563,24.799999999999997,23.05661735271543,-22.753967
22.0,24.0,392.8341244,25.700000000000003,23.060855309524648,-148.00992
22.0,24.0,440.91367970000005,26.400000000000006,23.016178881802766,-228.3102
22.0,24.0,561.1101683,27.099999999999994,23.016024937239383,-329.19434
22.0,24.0,617.2778248999999,27.599999999999994,23.005487638078407,-395.26303
22.0,24.0,665.5760899,28.200000000000003,23.035706643360086,-491.82224
22.0,24.0,719.2883805,28.5,23.02030836321765,-502.7813
22.0,24.0,726.0054428,28.900000000000006,23.123201393039913,-525.0928
22.0,24.0,777.6876597000002,28.900000000000006,23.213407184120403,-560.6128
22.0,24.0,774.0084495,28.900000000000006,23.286326998400263,-589.2156
22.0,24.0,750.8978547,29.0,23.350892835346144,-616.4443
22.0,24.0,679.2348966,29.0,23.400393029157684,-642.8942
22.0,24.0,647.5637495,29.0,23.422038700503013,-663.7908
22.0,24.0,586.8366308,29.0,23.43747978956997,-682.8452
22.0,24.0,525.9384114,28.799999999999997,23.434441770675914,-683.39417
22.0,24.0,373.8487698,28.599999999999994,23.439303408368623,-693.3178
22.0,24.0,351.9567515,28.299999999999997,23.390657509390245,-680.7873
22.0,24.0,152.057987,27.900000000000006,23.372748409453266,-645.3324
22.0,24.0,165.2300853,27.0,23.34033127845981,-635.196
22.0,24.0,33.59214238,26.099999999999994,23.28883952771048,-564.066
22.0,24.0,69.08627434,26.099999999999994,23.091860799488842,-532.106
22.0,24.0,5.775,24.0,23.031820672887484,-447.99597
22.0,24.0,4.3518749560000005,23.5,23.04557114369711,-406.06165
22.0,24.0,0.0,23.0,23.017628445638955,-397.52496
15.0,28.0,0.0,22.700000000000003,22.941329009489127,-337.50385
15.0,28.0,0.0,22.299999999999997,22.942469960056094,-344.6546
15.0,28.0,0.0,22.0,22.86072219846558,-1129.1068
15.0,28.0,0.0,21.6,21.58888194787426,-655.16034
15.0,28.0,0.0,21.299999999999997,21.996245982991756,-892.217
15.0,28.0,0.0,20.9,21.57920666478841,-522.52954
15.0,28.0,0.0,20.60000000000001,21.966693513378402,-624.18304
15.0,28.0,0.0,20.4,21.781542715896464,-401.1824
15.0,28.0,0.0,20.099999999999994,22.01692796945826,-434.129
15.0,28.0,0.0,19.799999999999997,21.94282777873234,-409.01144
15.0,28.0,0.0,19.6,21.91978248244142,-400.45206
15.0,28.0,0.0,19.39999999999999,21.882321955236925,-384.14447
15.0,28.0,0.0,19.200000000000003,21.85791501744027,-376.3422
15.0,28.0,0.0,19.0,21.82570251695455,-354.73328
15.0,28.0,0.0,18.799999999999997,21.81593651713151,-350.6426
15.0,28.0,0.0,18.6,21.785998909351605,-346.86313
15.0,28.0,0.0,18.4,21.754753780257367,-342.91858
15.0,28.0,0.0,18.200000000000003,21.724851266265745,-339.14355
15.0,28.0,0.0,18.5,21.69601123373786,-335.50262
15.0,28.0,0.989003308,18.700000000000003,21.670776001664393,396.98724
22.0,24.0,23.03880843,19.700000000000003,22.758937855794976,422.56494
22.0,24.0,85.22812884,20.700000000000003,23.006428315595052,330.14014
22.0,24.0,81.39100982,21.700000000000003,23.003562499205227,259.95282
22.0,24.0,207.6287917,22.799999999999997,22.989926795739308,92.374664
22.0,24.0,223.915903,24.200000000000003,23.05218984183675,15.522125
22.0,24.0,387.5034713,25.5,23.056381604664693,-102.379486
22.0,24.0,449.1749411,26.400000000000006,23.02803956522354,-201.12329
22.0,24.0,609.5211588,27.200000000000003,23.01377550205443,-307.85297
22.0,24.0,670.0580212,27.799999999999997,23.012873110694343,-388.35205
22.0,24.0,714.7354906,28.400000000000006,23.03956415945481,-494.90277
22.0,24.0,680.3239241,28.700000000000003,23.021797284699474,-502.87662
22.0,24.0,637.0838401000001,29.099999999999994,23.11587568604333,-518.53827
22.0,24.0,695.9796155,29.299999999999997,23.19521183769885,-552.73706
22.0,24.0,876.9581954,29.5,23.25737237213222,-586.069
22.0,24.0,829.7249286,29.599999999999994,23.354941325454327,-622.7109
22.0,24.0,640.0062468000001,29.700000000000003,23.41387841905631,-656.60156
22.0,24.0,738.3544737999999,29.700000000000003,23.41225568497382,-651.56287
22.0,24.0,569.4323964,29.599999999999994,23.49501718330165,-698.5751
22.0,24.0,572.6546222999999,29.400000000000006,23.450155526612207,-692.41064
22.0,24.0,405.4266494,29.299999999999997,23.474900062596845,-705.3146
22.0,24.0,334.5408436,28.900000000000006,23.430394464813077,-693.0349
22.0,24.0,153.9592765,28.599999999999994,23.405391581335845,-655.35645
22.0,24.0,165.22710569999998,27.900000000000006,23.377553257582647,-645.22327
22.0,24.0,32.835,27.200000000000003,23.328253966517828,-574.19244
22.0,24.0,60.24990559,27.200000000000003,23.13440869413352,-542.93005
22.0,24.0,9.735,23.700000000000003,23.07479841088516,-472.41318
22.0,24.0,1.815,23.10000000000001,23.065594713573432,-422.0038
22.0,24.0,0.0,22.5,23.03738428867026,-419.60406
15.0,28.0,0.0,22.299999999999997,22.943273713444412,-355.98846
15.0,28.0,0.0,22.0,22.939336484024807,-351.83148
15.0,28.0,0.0,21.799999999999997,22.867475832984944,-1137.8922
15.0,28.0,0.0,21.6,21.590279345730572,-660.89496
15.0,28.0,0.0,21.5,21.999058190122597,-894.2952
15.0,28.0,0.0,21.5,21.587236984671257,-525.12537
15.0,28.0,0.0,21.200000000000003,21.977138021485796,-634.1019
15.0,28.0,0.0,21.0,21.7844997458518,-403.10306
15.0,28.0,0.0,20.700000000000003,22.033395744234596,-438.7264
15.0,28.0,0.0,20.299999999999997,21.959805131740787,-413.71643
15.0,28.0,0.0,20.099999999999994,21.93865989904062,-405.5727
15.0,28.0,0.0,19.799999999999997,21.902382098012055,-389.55444
15.0,28.0,0.0,19.6,21.878582701477306,-381.84048
15.0,28.0,0.0,19.39999999999999,21.846868688442854,-360.82245
15.0,28.0,0.0,19.299999999999997,21.83677472267026,-355.53006
15.0,28.0,0.0,19.200000000000003,21.809554526156894,-349.8369
15.0,28.0,0.0,19.1,21.783318424755183,-346.52472
15.0,28.0,0.0,19.1,21.755716726905778,-343.04013
15.0,28.0,0.0,19.1,21.730432214643713,-339.84808
15.0,28.0,0.988694379,19.1,21.70728579812582,360.3334
22.0,24.0,13.93881896,19.700000000000003,22.74689574331027,394.86414
22.0,24.0,34.93060599,20.200000000000003,22.993537092934822,328.59952
22.0,24.0,55.32496018,21.0,23.008632557089875,268.35025
22.0,24.0,81.00224209,21.799999999999997,23.002334512758964,110.096436
22.0,24.0,92.41297045,22.9,23.04052826037063,61.74411
22.0,24.0,154.12104,23.9,23.05295692156319,-9.473846
22.0,24.0,184.0947731,24.599999999999994,23.040000624501964,-68.24051
22.0,24.0,177.80557580000004,25.299999999999997,23.037743589337317,-127.56531
22.0,24.0,104.8392719,25.700000000000003,23.023654390233048,-150.34271
22.0,24.0,63.36073264,26.0,23.03478738109955,-176.23517
22.0,24.0,71.28210985,26.200000000000003,23.03339834934868,-196.73602
22.0,24.0,80.19999411,26.400000000000006,23.039445121880856,-224.06566
22.0,24.0,186.31537609999998,26.5,23.03412139811551,-262.08765
22.0,24.0,407.3444283,26.700000000000003,23.034893084415685,-356.47876
22.0,24.0,431.8799996999999,27.099999999999994,22.996968668120303,-411.78937
22.0,24.0,660.4473451,27.400000000000006,22.989737859147738,-498.82928
22.0,24.0,610.510506,27.700000000000003,22.98865120042919,-502.56653
22.0,24.0,650.0696378,28.0,23.06835455764608,-522.59326
22.0,24.0,541.1740623,28.0,23.142218614221957,-554.39874
22.0,24.0,328.45258210000003,28.0,23.156610609188753,-570.9653
22.0,24.0,172.48770869999998,27.700000000000003,23.127911360689033,-564.4485
22.0,24.0,165.7468449,27.400000000000006,23.096557027933734,-557.73535
22.0,24.0,165.2587652,26.900000000000006,23.07431756934254,-545.9964
22.0,24.0,40.81259037,26.299999999999997,23.060501963926967,-435.11334
22.0,24.0,52.06542117,26.299999999999997,22.965569403441094,-401.12317
22.0,24.0,828.3365433999999,24.599999999999994,22.95373045525914,-388.75024
22.0,24.0,3.358755812,24.200000000000003,23.130636045665405,-393.90204
22.0,24.0,0.0,23.9,23.00974353263245,-380.59808
15.0,28.0,0.0,23.700000000000003,22.941134958585913,-333.25012
15.0,28.0,0.0,23.6,22.935329874977107,-352.3189
15.0,28.0,0.0,23.4,22.84551245775365,-1140.2317
15.0,28.0,0.0,23.299999999999997,21.577271187228412,-636.66
15.0,28.0,0.0,23.200000000000003,22.040528767771868,-909.4924
15.0,28.0,0.0,23.0,21.590746739893312,-528.8361
15.0,28.0,0.0,22.9,22.002545261801174,-668.0483
15.0,28.0,0.0,22.799999999999997,21.776414796594274,-405.19666
15.0,28.0,0.0,22.700000000000003,22.076438824954614,-450.51526
15.0,28.0,0.0,22.599999999999994,22.005228215173677,-425.8326
15.0,28.0,0.0,22.400000000000006,21.99536620457936,-420.6194
15.0,28.0,0.0,22.200000000000003,21.967316822528147,-405.41876
15.0,28.0,0.0,22.0,21.95398050263734,-400.5037
15.0,28.0,0.0,21.799999999999997,21.929372119660833,-378.78796
15.0,28.0,0.0,21.700000000000003,21.93026670261611,-376.54193
15.0,28.0,0.0,21.5,21.90824324600109,-362.29587
15.0,28.0,0.0,21.5,21.902694244515615,-361.59534
15.0,28.0,0.0,21.4,21.881448059619192,-358.9131
15.0,28.0,0.0,21.4,21.86253403070515,-356.52533
15.0,28.0,1.9740873840000002,21.4,21.844932538818657,257.73215
22.0,24.0,6.435,21.799999999999997,22.760284045325236,268.49054
22.0,24.0,89.59750144,22.200000000000003,22.947494541101236,217.21667
22.0,24.0,94.93296088,22.700000000000003,22.983263886529016,168.3121
22.0,24.0,60.78527139,23.200000000000003,22.99269261304514,37.926422
22.0,24.0,106.670259,23.6,23.05513736400404,-10.563782
22.0,24.0,236.2495603,24.099999999999994,23.064130940582995,-96.042694
22.0,24.0,382.69194469999996,24.599999999999994,23.035768368269636,-179.77997
22.0,24.0,410.97970449999997,25.0,23.02364072242132,-248.48187
22.0,24.0,461.05655870000004,25.400000000000006,23.018712782993084,-317.05597
22.0,24.0,554.0645846,25.799999999999997,23.013748958032068,-394.74896
22.0,24.0,486.59657080000005,26.0,23.00443991871279,-427.54916
22.0,24.0,362.0576883,26.299999999999997,23.022595955077513,-447.07553
22.0,24.0,390.3946984,26.400000000000006,23.026832469364432,-477.4836
22.0,24.0,671.0102635,26.599999999999994,23.025132354910472,-506.59427
22.0,24.0,595.3752967,26.599999999999994,23.094513667884005,-520.9047
22.0,24.0,603.4705482,26.599999999999994,23.144502740952674,-534.41406
22.0,24.0,603.4640965,26.200000000000003,23.194326834946008,-543.08246
22.0,24.0,223.7398949,25.900000000000006,23.24267947698749,-576.4414
22.0,24.0,163.8771069,25.400000000000006,23.141120623037146,-557.2004
22.0,24.0,332.4136543,25.0,23.106506939311757,-558.46924
22.0,24.0,303.38133660000005,24.5,23.10105886457296,-554.27344
22.0,24.0,168.36766899999998,24.0,23.08466221591995,-530.8493
22.0,24.0,170.4236409,23.299999999999997,23.059121225189635,-512.9038
22.0,24.0,34.815,22.599999999999994,23.035589473002062,-356.85593
22.0,24.0,55.72727598,22.599999999999994,22.987341938400107,-322.99762
22.0,24.0,8.25,21.299999999999997,22.97012022512618,-272.44946
22.0,24.0,1.155,20.799999999999997,22.96932837523515,-234.06992
22.0,24.0,0.0,20.299999999999997,22.9589566816504,-223.91808
15.0,28.0,0.0,19.900000000000006,22.910700505657807,-188.93793
15.0,28.0,0.0,19.5,22.898385092437735,-977.7371
15.0,28.0,0.0,19.299999999999997,21.642744558490268,-691.06665
15.0,28.0,0.0,19.0,21.781441787373613,-649.561
15.0,28.0,0.0,18.9,21.747223633725348,-519.6286
15.0,28.0,0.0,18.700000000000003,21.840558783730117,-470.11667
15.0,28.0,0.0,18.6,21.848646609090828,-434.31766
15.0,28.0,0.0,18.5,21.837486359494054,-391.42444
15.0,28.0,0.0,18.5,21.843584338663728,-387.2721
15.0,28.0,0.0,18.4,21.802124719960332,-369.52167
15.0,28.0,0.0,18.299999999999997,21.779455420333658,-362.14685
15.0,28.0,0.0,18.299999999999997,21.747734978794874,-345.7153
15.0,28.0,0.0,18.10000000000001,21.732277404284037,-340.08102
15.0,28.0,0.0,18.0,21.705849576033454,-336.74466
15.0,28.0,0.0,17.700000000000003,21.67671142399267,-333.0661
15.0,28.0,0.0,17.5,21.648536991925543,-329.50922
15.0,28.0,0.0,17.1,21.621041381832644,-326.03806
15.0,28.0,0.0,16.799999999999997,21.593382902462018,-322.5463
15.0,28.0,0.0,16.5,21.565649479255164,-319.04507
15.0,28.0,0.99,16.200000000000003,21.538093334091204,556.84106
22.0,24.0,11.158862929999998,16.5,22.83788279803206,525.2782
22.0,24.0,95.34460057000001,16.799999999999997,23.027074148200086,435.5741
22.0,24.0,74.79432655,17.799999999999997,23.020723885414384,380.13522
22.0,24.0,225.77499210000002,18.700000000000003,23.02058936996006,188.35071
22.0,24.0,249.08480690000005,19.700000000000003,23.048365678796635,114.68701
22.0,24.0,436.53203110000004,20.700000000000003,23.048924795144305,8.942902
22.0,24.0,501.019383,21.4,23.03827012695126,-85.126434
22.0,24.0,656.4703588,22.1,23.03179168953656,-213.08379
22.0,24.0,724.7272877,22.700000000000003,22.996364062886745,-293.51038
22.0,24.0,830.4832698,23.200000000000003,23.015813167092034,-406.11917
22.0,24.0,880.1037135,23.700000000000003,23.00053485484963,-481.66608
22.0,24.0,851.8893734,24.099999999999994,23.023043581706823,-503.18948
22.0,24.0,795.3922645,24.400000000000006,23.104655518396584,-517.39526
22.0,24.0,881.1548605,24.700000000000003,23.182175071465394,-531.47186
22.0,24.0,918.4239474,24.900000000000006,23.280966140219164,-567.2231
22.0,24.0,876.2113736,25.099999999999994,23.34634166662931,-593.43604
22.0,24.0,776.8118446000001,25.099999999999994,23.397941930288297,-612.5637
22.0,24.0,633.2323508,25.099999999999994,23.425337760370027,-647.75574
22.0,24.0,558.7976529,25.0,23.38632432768002,-646.3259
22.0,24.0,414.7059377,24.900000000000006,23.37821157501319,-648.6609
22.0,24.0,388.04216099999996,24.5,23.332549883663603,-628.8141
22.0,24.0,221.7774774,24.099999999999994,23.318373323322348,-629.25934
22.0,24.0,170.9632369,23.10000000000001,23.23487424899799,-607.0748
22.0,24.0,40.095,22.1,23.173868662781967,-487.21085
22.0,24.0,43.52145597,22.1,23.03432449819863,-425.66397
22.0,24.0,8.25,19.0,23.00845115937818,-339.66287
22.0,24.0,1.485,18.4,23.021386467052583,-282.8877
22.0,24.0,0.0,17.799999999999997,23.002988580264006,-261.11047
15.0,28.0,0.0,17.599999999999994,22.93817286169012,-209.44286
15.0,28.0,0.0,17.5,22.920711060698864,-1006.5814
15.0,28.0,0.0,17.599999999999994,21.629382144870743,-718.0596
15.0,28.0,0.0,17.599999999999994,21.7472572148328,-641.584
15.0,28.0,0.0,17.700000000000003,21.748119421773033,-523.21875
15.0,28.0,0.0,17.700000000000003,21.819480464153767,-445.67084
15.0,28.0,0.0,17.599999999999994,21.86012889721503,-427.67084
15.0,28.0,0.0,17.400000000000006,21.822602127572303,-386.79196
15.0,28.0,0.0,17.200000000000003,21.8171533125877,-380.3864
15.0,28.0,0.0,17.0,21.77106038060127,-361.87726
15.0,28.0,0.0,16.799999999999997,21.74197808616215,-352.40765
15.0,28.0,0.0,16.5,21.705485949262684,-336.69876
15.0,28.0,0.0,16.299999999999997,21.680100636450145,-333.494
15.0,28.0,0.0,16.0,21.640294436686165,-328.46863
15.0,28.0,0.0,15.799999999999997,21.602865313587916,-323.7434
15.0,28.0,0.0,15.700000000000003,21.566863605820632,-319.19836
15.0,28.0,0.0,15.399999999999999,21.532992912384543,-314.92233
15.0,28.0,0.0,15.099999999999994,21.500221398363333,-310.7851
15.0,28.0,0.0,14.900000000000006,21.468010366525114,-306.71863
15.0,28.0,1.98,14.700000000000003,21.43686592690979,687.7335
22.0,24.0,6.599999999999999,15.799999999999997,22.914034019288653,579.0453
22.0,24.0,91.29046934,16.89999999999999,23.02187316260141,485.89734
22.0,24.0,61.7876368,17.799999999999997,23.013066593221588,428.36966
22.0,24.0,233.16682749999998,18.700000000000003,23.01888226954535,227.17493
22.0,24.0,258.4659526,20.4,23.047410810281434,137.67404
22.0,24.0,448.9266778,22.1,23.039060254473984,27.131409
22.0,24.0,514.430018,23.0,23.03819058845174,-80.29019
22.0,24.0,666.8230782,23.799999999999997,23.03155452994545,-216.54659
22.0,24.0,736.1800628999999,24.200000000000003,22.99958762999364,-304.37262
22.0,24.0,841.5686135,24.599999999999994,23.021746738315393,-422.64267
22.0,24.0,837.2708747,24.900000000000006,23.008622739852406,-499.8323
22.0,24.0,837.2803690000001,25.200000000000003,23.021724637849243,-503.8244
22.0,24.0,950.2929667999999,25.400000000000006,23.132242243449234,-520.8557
22.0,24.0,886.6145086000002,25.599999999999994,23.258221409259463,-558.61725
22.0,24.0,916.8528110999999,25.700000000000003,23.31950067079946,-589.5594
22.0,24.0,861.2708230000001,25.799999999999997,23.385261101895132,-614.27606
22.0,24.0,817.5325968999999,25.700000000000003,23.433174396515717,-632.9206
22.0,24.0,716.4131265,25.700000000000003,23.47091573932589,-669.9231
22.0,24.0,587.756607,25.5,23.447625796761805,-672.2822
22.0,24.0,416.8114625,25.400000000000006,23.433253131645298,-680.0597
22.0,24.0,339.1965985,25.0,23.371816237813544,-651.7255
22.0,24.0,169.3751207,24.700000000000003,23.349380582511817,-637.5279
22.0,24.0,173.49706749999999,23.9,23.273026231607723,-619.4676
22.0,24.0,40.43355409,23.0,23.211918090104078,-523.3879
22.0,24.0,39.9818874,23.0,23.0376094479426,-457.44177
22.0,24.0,8.25,20.0,23.01204287860245,-366.69843
22.0,24.0,1.32,19.299999999999997,23.032153887338232,-314.12683
22.0,24.0,0.0,18.700000000000003,23.00818291707275,-289.0138
15.0,28.0,0.0,18.200000000000003,22.94710006404909,-241.97183
15.0,28.0,0.0,17.599999999999994,22.921198020577172,-1048.643
15.0,28.0,0.0,17.200000000000003,21.608755451443983,-732.5382
15.0,28.0,0.0,16.89999999999999,21.755796840285196,-683.77423
15.0,28.0,0.0,16.700000000000003,21.70884425501157,-523.8324
15.0,28.0,0.0,16.5,21.823872074237762,-438.1818
15.0,28.0,0.0,16.299999999999997,21.87208431501053,-423.08383
15.0,28.0,0.0,16.200000000000003,21.82215794543036,-386.03467
15.0,28.0,0.0,15.899999999999999,21.80119021928819,-376.48752
15.0,28.0,0.0,15.600000000000009,21.74960822335207,-356.19403
15.0,28.0,0.0,15.399999999999999,21.714297225332146,-343.21573
15.0,28.0,0.0,15.200000000000003,21.674671902998984,-332.80862
15.0,28.0,0.0,15.099999999999994,21.634616596741065,-327.75183
15.0,28.0,0.0,15.0,21.59023699542831,-322.14914
15.0,28.0,0.0,15.099999999999994,21.549339152754694,-316.986
15.0,28.0,0.0,15.200000000000003,21.512189130849002,-312.296
15.0,28.0,0.0,15.200000000000003,21.478934989994713,-308.0978
15.0,28.0,0.0,15.200000000000003,21.448692755034365,-304.27988
15.0,28.0,0.0,15.299999999999997,21.420993409441554,-300.78296
15.0,28.0,0.0,15.399999999999999,21.396160346595167,594.0286
22.0,24.0,9.480246111,15.700000000000003,22.730401718068393,616.7693
22.0,24.0,26.40386334,16.1,23.014408319211338,528.8172
22.0,24.0,44.35262015,17.0,23.018378969663377,465.5443
22.0,24.0,69.68892627,17.799999999999997,23.01975725407752,301.78317
22.0,24.0,121.3594146,18.4,23.06289462655787,221.77203
22.0,24.0,161.49200530000002,18.9,23.04710035095733,153.02249
22.0,24.0,168.3224006,19.200000000000003,23.03623413999837,104.07898
22.0,24.0,137.6123245,19.6,23.042435176234083,49.01761
22.0,24.0,148.5029112,19.900000000000006,23.02298335456176,11.381165
22.0,24.0,171.5296161,20.200000000000003,23.022976209551096,-44.7312
22.0,24.0,204.3700238,20.799999999999997,22.995861232327265,-78.711914
22.0,24.0,303.465641,21.4,22.999393757680934,-133.01535
22.0,24.0,633.4138978999999,21.6,22.996718009980256,-235.1379
22.0,24.0,806.3268605000001,21.799999999999997,22.995141508802444,-351.18582
22.0,24.0,902.839772,21.799999999999997,22.976648446317363,-450.12653
22.0,24.0,823.0311469999999,21.700000000000003,22.972095165710428,-489.95932
22.0,24.0,729.1082705,21.799999999999997,23.006941608453566,-504.6733
22.0,24.0,523.5918757000001,21.799999999999997,23.05183917300309,-518.8791
22.0,24.0,265.7138926,21.700000000000003,23.04185954258064,-506.77225
22.0,24.0,163.64364709999998,21.700000000000003,23.00487934232912,-466.0585
22.0,24.0,50.41371509,21.299999999999997,23.001641619379797,-401.6664
22.0,24.0,39.2898055,20.9,23.0208856557138,-361.14905
22.0,24.0,58.60632725,20.4,23.02127777336664,-331.8957
22.0,24.0,20.428351670000005,19.900000000000006,23.014654355600996,-195.55707
22.0,24.0,5.916313103999999,19.900000000000006,22.964217716668067,-155.11108
22.0,24.0,6.180847192000001,19.1,22.96288469514728,-123.37106
22.0,24.0,1.488176449,18.9,22.9598282158969,-94.8779
22.0,24.0,0.0,18.700000000000003,22.95504272991524,-124.06009
15.0,28.0,0.0,18.5,22.867772599442826,-106.15079
15.0,28.0,0.0,18.4,22.84054677340636,-878.4799
15.0,28.0,0.0,18.200000000000003,21.622365386457407,-559.1647
15.0,28.0,0.0,18.10000000000001,21.830890261189307,-555.18353
15.0,28.0,0.0,18.10000000000001,21.767713038652275,-468.90103
15.0,28.0,0.0,18.10000000000001,21.806526710793506,-425.07968
15.0,28.0,0.0,18.10000000000001,21.809387985897658,-416.28812
15.0,28.0,0.0,18.200000000000003,21.76558226015281,-371.48288
15.0,28.0,0.0,18.200000000000003,21.777046662011447,-368.91873
15.0,28.0,0.0,18.299999999999997,21.740137215701044,-352.8102
15.0,28.0,0.0,18.299999999999997,21.722250194893245,-346.45557
15.0,28.0,0.0,18.299999999999997,21.69662893743582,-335.5806
15.0,28.0,0.0,18.700000000000003,21.680146670191856,-333.49982
15.0,28.0,0.0,19.0,21.65689727037757,-330.56467
15.0,28.0,0.0,19.200000000000003,21.638724228409554,-328.27042
